t_csv,t_corrected,x_csv,y_csv,x_pred,y_pred,resid_x,resid_y,resid_t,x_pred_rounded,y_pred_rounded,x_match,y_match,xy_match,l1_distance,difference_sq
48.15611893,48.15611893,94.68503,69.57575,94.68502974,69.57575097,-2.62E-07,9.70E-07,2.38E-09,94.68503,69.57575,TRUE,TRUE,TRUE,1.23E-06,0
48.16122968,48.1612297,94.69014,69.57712,94.69013934,69.5771224,-6.59E-07,2.40E-06,1.32E-08,94.69014,69.57712,TRUE,TRUE,TRUE,3.06E-06,0
48.16780346,48.16780349,94.69672,69.57887,94.69671899,69.57887369,-1.01E-06,3.69E-06,2.30E-08,94.69672,69.57887,TRUE,TRUE,TRUE,4.69E-06,0
48.17340191,48.17340193,94.70233,69.58035,94.70232896,69.58035383,-1.04E-06,3.83E-06,2.43E-08,94.70233,69.58035,TRUE,TRUE,TRUE,4.87E-06,0
48.1777416,48.17774155,94.70668,69.5815,94.70668164,69.58149401,1.64E-06,-5.99E-06,-5.06E-08,94.70668,69.5815,TRUE,TRUE,TRUE,7.63E-06,0
48.21030664,48.21030664,94.73946,69.58985,94.73945983,69.58985069,-1.70E-07,6.91E-07,6.17E-10,94.73946,69.58985,TRUE,TRUE,TRUE,8.61E-07,0
48.28216881,48.28216878,94.81251,69.60705,94.81251066,69.60704719,6.63E-07,-2.81E-06,-2.79E-08,94.81251,69.60705,TRUE,TRUE,TRUE,3.47E-06,0
48.29577193,48.29577193,94.82645,69.61011,94.82645008,69.61010971,7.56E-08,-2.92E-07,-7.14E-09,94.82645,69.61011,TRUE,TRUE,TRUE,3.68E-07,0
48.30980401,48.309804,94.840866,69.613205,94.84086611,69.61320454,1.11E-07,-4.58E-07,-8.54E-09,94.840866,69.613205,TRUE,TRUE,TRUE,5.69E-07,0
48.33466565,48.33466562,94.8665,69.61853,94.8665005,69.61852773,4.95E-07,-2.27E-06,-2.41E-08,94.8665,69.61853,TRUE,TRUE,TRUE,2.76E-06,0
48.35063284,48.35063282,94.883026,69.62184,94.88302631,69.62183857,3.07E-07,-1.43E-06,-1.69E-08,94.883026,69.62184,TRUE,TRUE,TRUE,1.73E-06,0
48.36078136,48.36078135,94.893555,69.6239,94.89355521,69.62389903,2.07E-07,-9.69E-07,-1.30E-08,94.893555,69.6239,TRUE,TRUE,TRUE,1.18E-06,0
48.36424792,48.36424791,94.897156,69.624596,94.8971562,69.62459504,2.05E-07,-9.62E-07,-1.30E-08,94.897156,69.624595,TRUE,FALSE,FALSE,1.17E-06,1.00E-12
48.49922747,48.49922749,95.039154,69.648605,95.03915363,69.64860741,-3.71E-07,2.41E-06,1.78E-08,95.039154,69.648607,TRUE,FALSE,FALSE,2.78E-06,4.00E-12
48.5108951,48.51089505,95.05159,69.650406,95.05159083,69.65040065,8.29E-07,-5.35E-06,-5.39E-08,95.05159,69.650401,TRUE,FALSE,FALSE,6.18E-06,2.50E-11
48.58014974,48.5801497,95.125946,69.660126,95.12594651,69.66012211,5.15E-07,-3.89E-06,-4.09E-08,95.125947,69.660122,FALSE,FALSE,FALSE,4.40E-06,1.70E-11
48.59246042,48.59246046,95.13926,69.66168,95.13925936,69.6616851,-6.38E-07,5.10E-06,4.40E-08,95.13926,69.66169,TRUE,FALSE,FALSE,5.74E-06,1.00E-10
48.60163587,48.60163584,95.1492,69.66282,95.1492003,69.66281764,2.99E-07,-2.36E-06,-2.66E-08,95.1492,69.66282,TRUE,TRUE,TRUE,2.66E-06,0
48.62725325,48.62725328,95.17704,69.66583,95.17703962,69.6658334,-3.85E-07,3.40E-06,2.82E-08,95.17704,69.66583,TRUE,TRUE,TRUE,3.79E-06,0
48.64494151,48.64494155,95.196335,69.667786,95.19633456,69.66779011,-4.43E-07,4.11E-06,3.51E-08,95.196335,69.66779,TRUE,FALSE,FALSE,4.56E-06,1.60E-11
48.65929582,48.6592958,95.212036,69.669304,95.21203615,69.66930266,1.48E-07,-1.34E-06,-1.70E-08,95.212036,69.669303,TRUE,FALSE,FALSE,1.49E-06,1.00E-12
48.66367161,48.66367157,95.21683,69.669754,95.21683039,69.66975033,3.88E-07,-3.67E-06,-3.93E-08,95.21683,69.66975,TRUE,FALSE,FALSE,4.06E-06,1.60E-11
48.68205798,48.68205801,95.237015,69.67156,95.23701472,69.67156289,-2.76E-07,2.89E-06,2.36E-08,95.237015,69.67156,TRUE,TRUE,TRUE,3.17E-06,0
48.72406621,48.7240662,95.28337,69.67529,95.28337005,69.67528948,5.07E-08,-5.19E-07,-9.06E-09,95.28337,69.67529,TRUE,TRUE,TRUE,5.69E-07,0
48.75853157,48.75853154,95.32165,69.67792,95.32165023,69.67791691,2.35E-07,-3.09E-06,-3.38E-08,95.32165,69.67792,TRUE,TRUE,TRUE,3.32E-06,0
48.78381105,48.78381107,95.34987,69.679596,95.34986986,69.67959814,-1.35E-07,2.14E-06,1.67E-08,95.34987,69.679598,TRUE,FALSE,FALSE,2.28E-06,4.00E-12
48.89146919,48.89146924,95.47139,69.68443,95.47138981,69.6844357,-1.88E-07,5.70E-06,5.11E-08,95.47139,69.68444,TRUE,FALSE,FALSE,5.89E-06,1.00E-10
48.92200939,48.92200934,95.506256,69.68513,95.50625611,69.68512568,1.14E-07,-4.32E-06,-4.52E-08,95.506256,69.68513,TRUE,TRUE,TRUE,4.43E-06,0
48.93604652,48.93604654,95.52234,69.68534,95.52233996,69.68534203,-3.66E-08,2.03E-06,1.57E-08,95.52234,69.68534,TRUE,TRUE,TRUE,2.06E-06,0
48.95141063,48.95141059,95.539986,69.68551,95.53998607,69.68550617,6.95E-08,-3.83E-06,-4.03E-08,95.539986,69.68551,TRUE,TRUE,TRUE,3.90E-06,0
49.00909606,49.00909603,95.60663,69.68545,95.60663001,69.68544632,6.59E-09,-3.68E-06,-3.85E-08,95.60663,69.68545,TRUE,TRUE,TRUE,3.68E-06,0
49.02073405,49.02073409,95.62015,69.6853,95.62015002,69.68530509,2.10E-08,5.09E-06,4.46E-08,95.62015,69.6853,TRUE,TRUE,TRUE,5.11E-06,0
49.06215377,49.06215379,95.66847,69.68445,95.66847003,69.68445175,3.08E-08,1.75E-06,1.29E-08,95.66847,69.68445,TRUE,TRUE,TRUE,1.78E-06,0
49.07408717,49.07408716,95.68245,69.684105,95.68245,69.68410448,-3.75E-09,-5.18E-07,-8.38E-09,95.68245,69.684104,TRUE,FALSE,FALSE,5.22E-07,1.00E-12
49.15393243,49.15393242,95.77666,69.68062,95.77665995,69.68061852,-5.29E-08,-1.48E-06,-1.70E-08,95.77666,69.68062,TRUE,TRUE,TRUE,1.53E-06,0
49.16089471,49.1608947,95.78493,69.68022,95.78492996,69.68021899,-3.64E-08,-1.01E-06,-1.27E-08,95.78493,69.68022,TRUE,TRUE,TRUE,1.05E-06,0
49.1815022,49.18150217,95.80946,69.67895,95.80945986,69.6789469,-1.39E-07,-3.10E-06,-3.17E-08,95.80946,69.67895,TRUE,TRUE,TRUE,3.24E-06,0
49.20965836,49.20965835,95.8431,69.676994,95.84309995,69.6769929,-5.44E-08,-1.10E-06,-1.33E-08,95.8431,69.676993,TRUE,FALSE,FALSE,1.16E-06,1.00E-12
49.22762443,49.22762448,95.86464,69.67561,95.86464036,69.67561606,3.60E-07,6.06E-06,5.13E-08,95.86464,69.67562,TRUE,FALSE,FALSE,6.42E-06,1.00E-10
49.29492697,49.29492698,95.94585,69.66956,95.94585012,69.66956157,1.24E-07,1.57E-06,1.07E-08,95.94585,69.66956,TRUE,TRUE,TRUE,1.70E-06,0
49.32136168,49.32136166,95.97797,69.6668,95.97796984,69.66679794,-1.65E-07,-2.06E-06,-2.11E-08,95.97797,69.6668,TRUE,TRUE,TRUE,2.22E-06,0
49.34188234,49.34188233,96.00299,69.664505,96.00298986,69.66450332,-1.42E-07,-1.68E-06,-1.77E-08,96.00299,69.664503,TRUE,FALSE,FALSE,1.82E-06,4.00E-12
49.40974013,49.40974013,96.08626,69.65599,96.08626007,69.65599064,7.04E-08,6.36E-07,2.32E-09,96.08626,69.65599,TRUE,TRUE,TRUE,7.06E-07,0
49.43798056,49.43798057,96.121155,69.65203,96.12115516,69.65203143,1.63E-07,1.43E-06,8.94E-09,96.121155,69.65203,TRUE,TRUE,TRUE,1.59E-06,0
49.45443376,49.45443378,96.14155,69.64961,96.14155028,69.64961245,2.85E-07,2.45E-06,1.73E-08,96.14155,69.64961,TRUE,TRUE,TRUE,2.73E-06,0
49.45544086,49.45544087,96.1428,69.64946,96.1428002,69.64946171,2.00E-07,1.71E-06,1.12E-08,96.1428,69.64946,TRUE,TRUE,TRUE,1.90E-06,0
49.48016403,49.48016406,96.17354,69.64566,96.17354052,69.64566429,5.21E-07,4.29E-06,3.23E-08,96.17354,69.64566,TRUE,TRUE,TRUE,4.81E-06,0
49.50023931,49.50023934,96.19858,69.64244,96.19858054,69.64244425,5.35E-07,4.25E-06,3.17E-08,96.19858,69.64244,TRUE,TRUE,TRUE,4.78E-06,0
49.5458955,49.54589547,96.25579,69.63467,96.25578965,69.63466738,-3.51E-07,-2.62E-06,-2.38E-08,96.25579,69.63467,TRUE,TRUE,TRUE,2.97E-06,0
49.54807523,49.54807523,96.25853,69.63428,96.25853006,69.63428038,5.58E-08,3.81E-07,1.59E-10,96.25853,69.63428,TRUE,TRUE,TRUE,4.37E-07,0
49.63880158,49.63880158,96.37332,69.61691,96.37332012,69.61691077,1.25E-07,7.74E-07,3.16E-09,96.37332,69.61691,TRUE,TRUE,TRUE,8.99E-07,0
49.68735061,49.68735062,96.435326,69.60661,96.4353262,69.60661115,1.95E-07,1.15E-06,5.90E-09,96.435326,69.60661,TRUE,TRUE,TRUE,1.35E-06,0
49.70363143,49.70363141,96.45621,69.603004,96.4562096,69.60300161,-4.03E-07,-2.39E-06,-2.05E-08,96.45621,69.603002,TRUE,FALSE,FALSE,2.79E-06,4.00E-12
49.71745418,49.71745414,96.473976,69.59988,96.4739753,69.59987596,-6.96E-07,-4.04E-06,-3.26E-08,96.473975,69.59988,FALSE,TRUE,FALSE,4.74E-06,1.00E-12
49.84967917,49.84967915,96.64554,69.56717,96.64553957,69.56716784,-4.28E-07,-2.16E-06,-1.76E-08,96.64554,69.56717,TRUE,TRUE,TRUE,2.59E-06,0
49.8918134,49.89181339,96.70082,69.55569,96.70081966,69.55568836,-3.39E-07,-1.64E-06,-1.37E-08,96.70082,69.55569,TRUE,TRUE,TRUE,1.98E-06,0
49.93864231,49.93864232,96.7626,69.542336,96.76260055,69.54233854,5.54E-07,2.54E-06,1.44E-08,96.7626,69.542339,TRUE,FALSE,FALSE,3.09E-06,9.00E-12
49.95691937,49.95691937,96.78681,69.53696,96.7868101,69.53696045,1.03E-07,4.51E-07,5.11E-10,96.78681,69.53696,TRUE,TRUE,TRUE,5.54E-07,0
49.95784757,49.9578476,96.78804,69.53668,96.78804107,69.53668482,1.07E-06,4.82E-06,2.94E-08,96.78804,69.53668,TRUE,TRUE,TRUE,5.88E-06,0
49.96417074,49.96417074,96.79643,69.5348,96.79643017,69.53480074,1.68E-07,7.41E-07,2.42E-09,96.79643,69.5348,TRUE,TRUE,TRUE,9.09E-07,0
50.00236773,50.00236774,96.847244,69.52318,96.84724442,69.52318183,4.23E-07,1.83E-06,9.42E-09,96.847244,69.52318,TRUE,TRUE,TRUE,2.26E-06,0
50.02224482,50.02224482,96.87378,69.516975,96.87378,69.516975,2.24E-09,-3.19E-09,-2.44E-09,96.87378,69.516975,TRUE,TRUE,TRUE,5.43E-09,0
50.15110817,50.15110816,97.04733,69.474106,97.04732967,69.47410471,-3.26E-07,-1.29E-06,-1.01E-08,97.04733,69.474105,TRUE,FALSE,FALSE,1.61E-06,1.00E-12
50.1901331,50.19013308,97.1004,69.460236,97.10039965,69.46023464,-3.54E-07,-1.36E-06,-1.04E-08,97.1004,69.460235,TRUE,FALSE,FALSE,1.71E-06,1.00E-12
50.22110436,50.22110434,97.142685,69.44894,97.14268441,69.44893778,-5.93E-07,-2.22E-06,-1.53E-08,97.142684,69.44894,FALSE,TRUE,FALSE,2.82E-06,1.00E-12
50.23354415,50.23354414,97.15971,69.44433,97.15970966,69.44432875,-3.35E-07,-1.25E-06,-9.59E-09,97.15971,69.44433,TRUE,TRUE,TRUE,1.59E-06,0
50.4059919,50.40599192,97.39812,69.37628,97.39812105,69.37628351,1.05E-06,3.51E-06,1.70E-08,97.39812,69.37628,TRUE,TRUE,TRUE,4.56E-06,0
50.43146527,50.43146528,97.43371,69.365585,97.43371066,69.36558719,6.62E-07,2.19E-06,9.64E-09,97.43371,69.365587,TRUE,FALSE,FALSE,2.85E-06,4.00E-12
50.46952484,50.46952484,97.48706,69.349304,97.4870597,69.34930301,-3.00E-07,-9.86E-07,-7.40E-09,97.48706,69.349303,TRUE,FALSE,FALSE,1.29E-06,1.00E-12
50.47900472,50.47900473,97.50038,69.34519,97.50038027,69.34519088,2.72E-07,8.75E-07,2.49E-09,97.50038,69.34519,TRUE,TRUE,TRUE,1.15E-06,0
50.53809208,50.53809208,97.583694,69.31906,97.58369439,69.31906124,3.94E-07,1.24E-06,4.31E-09,97.583694,69.31906,TRUE,TRUE,TRUE,1.63E-06,0
50.60405966,50.60405964,97.67729,69.28889,97.67728874,69.28888612,-1.26E-06,-3.88E-06,-2.19E-08,97.67729,69.28889,TRUE,TRUE,TRUE,5.14E-06,0
50.61155871,50.61155873,97.687965,69.285385,97.68796656,69.28538977,1.56E-06,4.77E-06,2.22E-08,97.687967,69.28539,FALSE,FALSE,FALSE,6.33E-06,2.90E-11
50.62885249,50.62885249,97.71262,69.277275,97.71262027,69.2772758,2.65E-07,7.98E-07,1.95E-09,97.71262,69.277276,TRUE,FALSE,FALSE,1.06E-06,1.00E-12
50.70318015,50.7031801,97.819046,69.24161,97.81904304,69.24160128,-2.96E-06,-8.72E-06,-4.55E-08,97.819043,69.2416,FALSE,FALSE,FALSE,1.17E-05,1.09E-10
50.7467152,50.7467152,97.88172,69.22011,97.88172038,69.2201111,3.82E-07,1.10E-06,3.36E-09,97.88172,69.22011,TRUE,TRUE,TRUE,1.48E-06,0
50.75019408,50.75019407,97.88674,69.218376,97.8867397,69.21837512,-3.02E-07,-8.79E-07,-6.39E-09,97.88674,69.218375,TRUE,FALSE,FALSE,1.18E-06,1.00E-12
50.77075326,50.77075326,97.916435,69.20806,97.91643494,69.20805982,-6.18E-08,-1.84E-07,-2.96E-09,97.916435,69.20806,TRUE,TRUE,TRUE,2.46E-07,0
50.775782,50.77578201,97.923706,69.20552,97.92370675,69.20552215,7.52E-07,2.15E-06,8.46E-09,97.923707,69.20552,FALSE,TRUE,FALSE,2.90E-06,1.00E-12
50.79000266,50.79000263,97.94429,69.19832,97.94428829,69.19831512,-1.71E-06,-4.88E-06,-2.59E-08,97.94429,69.19832,TRUE,TRUE,TRUE,6.59E-06,0
50.81647985,50.81647983,97.98268,69.18478,97.98267848,69.18477571,-1.52E-06,-4.29E-06,-2.29E-08,97.98268,69.18478,TRUE,TRUE,TRUE,5.81E-06,0
50.82407464,50.82407465,97.993706,69.18086,97.99370713,69.18086318,1.13E-06,3.18E-06,1.34E-08,97.993707,69.18086,FALSE,TRUE,FALSE,4.31E-06,1.00E-12
50.8317778,50.83177781,98.0049,69.17688,98.00490063,69.17688177,6.32E-07,1.77E-06,6.53E-09,98.0049,69.17688,TRUE,TRUE,TRUE,2.40E-06,0
50.91477701,50.914777,98.125984,69.13316,98.12598344,69.13315847,-5.56E-07,-1.53E-06,-9.33E-09,98.125983,69.13316,FALSE,TRUE,FALSE,2.08E-06,1.00E-12
50.94175931,50.94175933,98.16553,69.11862,98.16553145,69.11862393,1.45E-06,3.93E-06,1.67E-08,98.16553,69.11862,TRUE,TRUE,TRUE,5.39E-06,0
50.95982099,50.95982098,98.192055,69.10881,98.19205435,69.10880823,-6.54E-07,-1.77E-06,-1.04E-08,98.192054,69.10881,FALSE,TRUE,FALSE,2.42E-06,1.00E-12
50.99884855,50.99884855,98.2495,69.087364,98.24950012,69.08736431,1.20E-07,3.15E-07,-5.31E-10,98.2495,69.087364,TRUE,TRUE,TRUE,4.35E-07,0
51.1005318,51.1005318,98.40002,69.03002,98.40002061,69.03002157,6.11E-07,1.57E-06,5.39E-09,98.40002,69.03002,TRUE,TRUE,TRUE,2.18E-06,0
51.11540253,51.11540253,98.422134,69.02146,98.42213435,69.02146089,3.48E-07,8.92E-07,2.18E-09,98.422134,69.02146,TRUE,TRUE,TRUE,1.24E-06,0
51.13709025,51.13709026,98.45443,69.008896,98.45443061,69.00889755,6.08E-07,1.55E-06,5.28E-09,98.45443,69.008898,TRUE,FALSE,FALSE,2.16E-06,4.00E-12
51.14858556,51.14858557,98.47157,69.0022,98.47157044,69.00220111,4.36E-07,1.11E-06,3.19E-09,98.47157,69.0022,TRUE,TRUE,TRUE,1.54E-06,0
51.15091784,51.15091784,98.47505,69.00084,98.47504974,69.00083933,-2.62E-07,-6.74E-07,-5.17E-09,98.47505,69.00084,TRUE,TRUE,TRUE,9.36E-07,0
51.15369215,51.15369214,98.47919,68.99922,98.47918925,68.99921808,-7.53E-07,-1.92E-06,-1.10E-08,98.47919,68.99922,TRUE,TRUE,TRUE,2.68E-06,0
51.16776493,51.16776494,98.5002,68.99097,98.50020046,68.99097117,4.62E-07,1.17E-06,3.48E-09,98.5002,68.99097,TRUE,TRUE,TRUE,1.63E-06,0
51.17294115,51.17294114,98.507935,68.98793,98.50793429,68.98792819,-7.12E-07,-1.81E-06,-1.05E-08,98.507934,68.98793,FALSE,TRUE,FALSE,2.52E-06,1.00E-12
51.27639249,51.27639246,98.66312,68.92605,98.6631179,68.92604481,-2.10E-06,-5.19E-06,-2.64E-08,98.66312,68.92604,TRUE,FALSE,FALSE,7.29E-06,1.00E-10
51.40936948,51.40936947,98.86425,68.84363,98.86424943,68.84362863,-5.67E-07,-1.37E-06,-8.48E-09,98.86425,68.84363,TRUE,TRUE,TRUE,1.93E-06,0
51.42231895,51.42231896,98.88393,68.835434,98.88393142,68.83543739,1.42E-06,3.39E-06,1.41E-08,98.88393,68.835437,TRUE,FALSE,FALSE,4.81E-06,9.00E-12
51.55859333,51.55859336,99.09203,68.74754,99.09203214,68.74754499,2.14E-06,4.99E-06,2.19E-08,99.09203,68.74754,TRUE,TRUE,TRUE,7.13E-06,0
51.60967907,51.60967902,99.17049,68.71384,99.17048586,68.71383043,-4.14E-06,-9.57E-06,-4.84E-08,99.17049,68.71383,TRUE,FALSE,FALSE,1.37E-05,1.00E-10
51.65288331,51.65288332,99.237015,68.685005,99.23701553,68.6850062,5.26E-07,1.20E-06,3.80E-09,99.237016,68.685006,FALSE,FALSE,FALSE,1.73E-06,2.00E-12
51.66560612,51.66560609,99.25664,68.67647,99.2566378,68.67646496,-2.20E-06,-5.04E-06,-2.66E-08,99.25664,68.67646,TRUE,FALSE,FALSE,7.24E-06,1.00E-10
51.67679274,51.67679277,99.2739,68.66893,99.27390231,68.66893528,2.31E-06,5.28E-06,2.37E-08,99.2739,68.66894,TRUE,FALSE,FALSE,7.60E-06,1.00E-10
51.68065099,51.68065097,99.27986,68.666336,99.27985917,68.66633411,-8.26E-07,-1.89E-06,-1.13E-08,99.27986,68.666334,TRUE,FALSE,FALSE,2.72E-06,4.00E-12
51.74031184,51.74031184,99.37213,68.62584,99.3721295,68.62583886,-5.01E-07,-1.14E-06,-7.65E-09,99.37213,68.62584,TRUE,TRUE,TRUE,1.64E-06,0
51.79694185,51.79694183,99.45998,68.586945,99.45997805,68.58694062,-1.95E-06,-4.38E-06,-2.38E-08,99.45998,68.586941,TRUE,FALSE,FALSE,6.33E-06,1.60E-11
51.8382514,51.83825141,99.524216,68.55829,99.5242176,68.55829357,1.60E-06,3.57E-06,1.58E-08,99.524218,68.55829,FALSE,TRUE,FALSE,5.17E-06,4.00E-12
51.92098775,51.92098774,99.65326,68.50026,99.65325953,68.50025895,-4.74E-07,-1.05E-06,-7.40E-09,99.65326,68.50026,TRUE,TRUE,TRUE,1.52E-06,0
51.95191093,51.95191094,99.701614,68.47835,99.70161474,68.47835162,7.40E-07,1.62E-06,6.16E-09,99.701615,68.47835,FALSE,TRUE,FALSE,2.36E-06,1.00E-12
51.98673623,51.98673623,99.75615,68.453545,99.75614983,68.45354461,-1.75E-07,-3.86E-07,-4.08E-09,99.75615,68.453545,TRUE,TRUE,TRUE,5.61E-07,0
52.0064789,52.00647892,99.7871,68.439415,99.78710197,68.43941929,1.97E-06,4.29E-06,2.00E-08,99.7871,68.439419,TRUE,FALSE,FALSE,6.26E-06,1.60E-11
52.02501027,52.02501025,99.81618,68.426125,99.81617803,68.42612071,-1.97E-06,-4.29E-06,-2.43E-08,99.81618,68.426121,TRUE,FALSE,FALSE,6.26E-06,1.60E-11
52.05033184,52.05033187,99.85594,68.40788,99.85594363,68.40788788,3.63E-06,7.88E-06,3.87E-08,99.85594,68.40789,TRUE,FALSE,FALSE,1.15E-05,1.00E-10
52.10116306,52.10116305,99.93589,68.37108,99.93588974,68.37107944,-2.57E-07,-5.59E-07,-5.05E-09,99.93589,68.37108,TRUE,TRUE,TRUE,8.16E-07,0
52.11174447,52.11174449,99.95255,68.36338,99.95255151,68.36338326,1.51E-06,3.26E-06,1.49E-08,99.95255,68.36338,TRUE,TRUE,TRUE,4.77E-06,0
52.18203858,52.18203859,100.0634,68.31197,100.0634016,68.31197341,1.59E-06,3.41E-06,1.59E-08,100.0634,68.31197,TRUE,TRUE,TRUE,5.00E-06,0
52.18506775,52.18506775,100.068184,68.309746,100.0681846,68.3097473,6.09E-07,1.30E-06,4.72E-09,100.068185,68.309747,FALSE,FALSE,FALSE,1.91E-06,2.00E-12
52.20112713,52.20112714,100.09355,68.29793,100.0935505,68.29793105,4.92E-07,1.05E-06,3.41E-09,100.09355,68.29793,TRUE,TRUE,TRUE,1.54E-06,0
52.20980918,52.20980917,100.10727,68.291534,100.1072695,68.29153302,-4.60E-07,-9.85E-07,-7.39E-09,100.10727,68.291533,TRUE,FALSE,FALSE,1.44E-06,1.00E-12
52.21270893,52.2127089,100.111855,68.2894,100.1118525,68.28939459,-2.53E-06,-5.41E-06,-3.09E-08,100.111852,68.2894,FALSE,TRUE,FALSE,7.94E-06,9.00E-12
52.21647889,52.2164789,100.11781,68.28661,100.1178115,68.28661323,1.52E-06,3.23E-06,1.50E-08,100.11781,68.28661,TRUE,TRUE,TRUE,4.75E-06,0
52.2686354,52.26863543,100.200325,68.248,100.2003272,68.24800477,2.25E-06,4.77E-06,2.34E-08,100.200327,68.248,FALSE,TRUE,FALSE,7.02E-06,4.00E-12
52.29028077,52.29028078,100.23461,68.23191,100.2346116,68.23191329,1.55E-06,3.29E-06,1.55E-08,100.23461,68.23191,TRUE,TRUE,TRUE,4.84E-06,0
52.30028074,52.30028072,100.25046,68.22447,100.2504581,68.22446606,-1.86E-06,-3.94E-06,-2.34E-08,100.25046,68.22447,TRUE,TRUE,TRUE,5.80E-06,0
52.40042989,52.40042989,100.40941,68.14945,100.4094104,68.14945085,4.08E-07,8.54E-07,2.46E-09,100.40941,68.14945,TRUE,TRUE,TRUE,1.26E-06,0
52.43719314,52.43719314,100.467865,68.12173,100.4678653,68.12173054,2.58E-07,5.37E-07,7.31E-10,100.467865,68.12173,TRUE,TRUE,TRUE,7.95E-07,0
52.45854506,52.45854505,100.50184,68.10559,100.5018396,68.1055891,-4.29E-07,-9.02E-07,-7.19E-09,100.50184,68.10559,TRUE,TRUE,TRUE,1.33E-06,0
52.50054001,52.50054,100.56871,68.07376,100.5687089,68.07375778,-1.06E-06,-2.22E-06,-1.45E-08,100.56871,68.07376,TRUE,TRUE,TRUE,3.27E-06,0
52.50647946,52.50647948,100.57817,68.069244,100.5781715,68.06924712,1.49E-06,3.12E-06,1.50E-08,100.57817,68.069247,TRUE,FALSE,FALSE,4.61E-06,9.00E-12
52.54502532,52.54502532,100.63961,68.039925,100.6396098,68.03992452,-2.27E-07,-4.77E-07,-4.90E-09,100.63961,68.039925,TRUE,TRUE,TRUE,7.04E-07,0
52.5574241,52.55742413,100.65938,68.03047,100.6593824,68.03047496,2.38E-06,4.96E-06,2.54E-08,100.65938,68.03047,TRUE,TRUE,TRUE,7.34E-06,0
52.57557098,52.57557098,100.68833,68.01663,100.68833,68.01662994,-2.92E-08,-6.43E-08,-2.61E-09,100.68833,68.01663,TRUE,TRUE,TRUE,9.35E-08,0
52.57688723,52.57688723,100.69043,68.015625,100.69043,68.01562504,2.31E-08,4.46E-08,-2.01E-09,100.69043,68.015625,TRUE,TRUE,TRUE,6.77E-08,0
52.58490892,52.58490891,100.70323,68.0095,100.7032295,68.00949901,-4.75E-07,-9.91E-07,-7.79E-09,100.70323,68.0095,TRUE,TRUE,TRUE,1.47E-06,0
52.58695799,52.58695798,100.7065,68.007935,100.7064993,68.00793365,-6.50E-07,-1.35E-06,-9.82E-09,100.7065,68.007934,TRUE,FALSE,FALSE,2.00E-06,1.00E-12
52.59528581,52.5952858,100.71979,68.00157,100.7197898,68.00156956,-2.10E-07,-4.41E-07,-4.72E-09,100.71979,68.00157,TRUE,TRUE,TRUE,6.51E-07,0
52.60952568,52.60952568,100.74252,67.99068,100.7425198,67.99067968,-1.54E-07,-3.23E-07,-4.08E-09,100.74252,67.99068,TRUE,TRUE,TRUE,4.78E-07,0
52.60960752,52.60960753,100.74265,67.990616,100.7426505,67.99061706,5.10E-07,1.06E-06,3.64E-09,100.74265,67.990617,TRUE,FALSE,FALSE,1.57E-06,1.00E-12
52.66415527,52.66415528,100.82977,67.948814,100.8297708,67.94881569,8.15E-07,1.69E-06,7.20E-09,100.82977,67.948816,TRUE,FALSE,FALSE,2.50E-06,4.00E-12
52.75673616,52.75673618,100.97779,67.877594,100.9777917,67.87759759,1.74E-06,3.59E-06,1.80E-08,100.97779,67.877598,TRUE,FALSE,FALSE,5.34E-06,1.60E-11
52.79336075,52.79336079,101.03639,67.84934,101.0363931,67.8493463,3.06E-06,6.30E-06,3.35E-08,101.03639,67.84935,TRUE,FALSE,FALSE,9.36E-06,1.00E-10
52.8310727,52.8310727,101.096756,67.82022,101.0967556,67.82021913,-4.23E-07,-8.75E-07,-7.31E-09,101.096756,67.82022,TRUE,TRUE,TRUE,1.30E-06,0
52.91455473,52.91455472,101.23044,67.75564,101.2304386,67.75563719,-1.36E-06,-2.81E-06,-1.84E-08,101.23044,67.75564,TRUE,TRUE,TRUE,4.17E-06,0
52.96731196,52.96731195,101.31495,67.714775,101.3149496,67.71477425,-3.62E-07,-7.48E-07,-6.65E-09,101.31495,67.714774,TRUE,FALSE,FALSE,1.11E-06,1.00E-12
53.04520259,53.04520256,101.43974,67.65442,101.4397379,67.65441572,-2.08E-06,-4.28E-06,-2.69E-08,101.43974,67.65442,TRUE,TRUE,TRUE,6.36E-06,0
53.08843732,53.08843734,101.509,67.62091,101.5090026,67.62091531,2.58E-06,5.31E-06,2.79E-08,101.509,67.62092,TRUE,FALSE,FALSE,7.89E-06,1.00E-10
53.19455766,53.19455763,101.67897,67.53877,101.6789683,67.53876648,-1.70E-06,-3.52E-06,-2.25E-08,101.67897,67.53877,TRUE,TRUE,TRUE,5.22E-06,0
53.20576926,53.20576925,101.69692,67.5301,101.6969191,67.53009806,-9.38E-07,-1.94E-06,-1.35E-08,101.69692,67.5301,TRUE,TRUE,TRUE,2.88E-06,0
53.22441896,53.22441895,101.726776,67.515686,101.7267754,67.51568475,-6.06E-07,-1.25E-06,-9.60E-09,101.726775,67.515685,FALSE,FALSE,FALSE,1.86E-06,2.00E-12
53.22547921,53.22547924,101.72847,67.51486,101.7284727,67.51486554,2.69E-06,5.54E-06,2.90E-08,101.72847,67.51487,TRUE,FALSE,FALSE,8.23E-06,1.00E-10
